action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,target_name
,,2247185,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCS(=O)(=O)CCC(=O)O,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '20.92', 'le': '0.46', 'lle': '5.05', 'sei': '4.04'}",CHEMBL498855,,CHEMBL498855,4.40,0,http://www.openphacts.org/units/Nanomolar,748632,=,1,1,=,,IC50,nM,,40000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,40.0,PIM1 kinase
,,2247186,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CC[S+]([O-])CCC(=O)O,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '22.65', 'le': '0.50', 'lle': '4.72', 'sei': '4.50'}",CHEMBL509918,,CHEMBL509918,4.40,0,http://www.openphacts.org/units/Nanomolar,748633,=,1,1,=,,IC50,nM,,40000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,40.0,PIM1 kinase
,,2247187,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CSc1cccc(C(=O)O)c1,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '21.12', 'le': '0.44', 'lle': '2.92', 'sei': '6.01'}",CHEMBL500208,,CHEMBL500208,4.48,0,http://www.openphacts.org/units/Nanomolar,748634,=,1,1,=,,IC50,nM,,33000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,33.0,PIM1 kinase
,,2247188,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1cccc(NC(=O)C2CCCCC2C(=O)O)c1,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '14.62', 'le': '0.28', 'lle': '2.05', 'sei': '4.11'}",CHEMBL468074,,CHEMBL468074,4.26,0,http://www.openphacts.org/units/Nanomolar,748635,=,1,1,=,,IC50,nM,,55000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,55.0,PIM1 kinase
,,2247189,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(N(CCC(=O)O)CCC(=O)O)sc1C(C)(C)C,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '13.43', 'le': '0.27', 'lle': '1.72', 'sei': '4.65'}",CHEMBL467863,,CHEMBL467863,4.22,0,http://www.openphacts.org/units/Nanomolar,748636,=,1,1,=,,IC50,nM,,60000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,60.0,PIM1 kinase
,,2247190,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CNS(=O)(=O)c1ccc2c(c1)C(=O)c1cc(S(=O)(=O)NCC(=O)O)ccc1-2,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '9.46', 'le': '0.20', 'lle': '4.68', 'sei': '2.34'}",CHEMBL468072,,CHEMBL468072,4.30,0,http://www.openphacts.org/units/Nanomolar,748637,=,1,1,=,,IC50,nM,,50000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,50.0,PIM1 kinase
,,2247191,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1oc(C(=O)O)cc1CSCc1cc(C(=O)O)oc1C,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '14.17', 'le': '0.29', 'lle': '1.08', 'sei': '4.36'}",CHEMBL503504,,CHEMBL503504,4.40,0,http://www.openphacts.org/units/Nanomolar,748210,=,1,1,=,,IC50,nM,,40000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,40.0,PIM1 kinase
,,2247192,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCC(=O)NC(Cc1ccccc1)C(=O)O,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '16.58', 'le': '0.32', 'lle': '3.74', 'sei': '4.24'}",CHEMBL446487,,CHEMBL446487,4.40,0,http://www.openphacts.org/units/Nanomolar,748211,=,1,1,=,,IC50,nM,,40000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,40.0,PIM1 kinase
,,2247193,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)N2CCC(C(=O)O)CC2)cc1C(=O)O,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '13.17', 'le': '0.27', 'lle': '3.64', 'sei': '3.73'}",CHEMBL462689,,CHEMBL462689,4.52,0,http://www.openphacts.org/units/Nanomolar,748212,=,1,1,=,,IC50,nM,,30000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,30.0,PIM1 kinase
,,2247194,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCn1c(=O)oc2cc(S(=O)(=O)O)ccc21,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '14.26', 'le': '0.29', 'lle': '3.78', 'sei': '3.23'}",CHEMBL442876,,CHEMBL442876,4.10,0,http://www.openphacts.org/units/Nanomolar,748213,=,1,1,=,,IC50,nM,,80000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,80.0,PIM1 kinase
,,2247195,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CC(CC(=O)Nc1nnn[nH]1)c1ccccc1,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '16.43', 'le': '0.31', 'lle': '3.73', 'sei': '3.74'}",CHEMBL461633,,CHEMBL461633,4.52,0,http://www.openphacts.org/units/Nanomolar,748214,=,1,1,=,,IC50,nM,,30000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,30.0,PIM1 kinase
,,2247196,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCc1nc2cc(C(=O)O)ccc2[nH]1,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '17.49', 'le': '0.33', 'lle': '2.82', 'sei': '3.97'}",CHEMBL461842,,CHEMBL461842,4.10,0,http://www.openphacts.org/units/Nanomolar,748289,=,1,1,=,,IC50,nM,,80000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,80.0,PIM1 kinase
,,2247197,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1cccc(S(=O)(=O)N2CCCC(c3nc(O)c4nnn(Cc5ccc(F)cc5)c4n3)C2)c1,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '8.74', 'le': '0.17', 'lle': '2.10', 'sei': '2.96'}",CHEMBL462049,,CHEMBL462049,4.48,0,http://www.openphacts.org/units/Nanomolar,748290,=,1,1,=,,IC50,nM,,33000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,33.0,PIM1 kinase
,,2247198,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1cccc(S(=O)(=O)N2CCCC(c3nc(O)c4nnn(Cc5ccccc5Cl)c4n3)C2)c1,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '7.68', 'le': '0.15', 'lle': '1.16', 'sei': '2.68'}",CHEMBL460570,,CHEMBL460570,4.06,0,http://www.openphacts.org/units/Nanomolar,748291,=,1,1,=,,IC50,nM,,87000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,87.0,PIM1 kinase
,,2247199,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(-c2noc(C3CCN(S(=O)(=O)c4cccc(C(=O)O)c4)CC3)n2)cc1,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '9.63', 'le': '0.19', 'lle': '1.33', 'sei': '3.76'}",CHEMBL460571,,CHEMBL460571,4.40,0,http://www.openphacts.org/units/Nanomolar,748292,=,1,1,=,,IC50,nM,,40000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,40.0,PIM1 kinase
,,2247200,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)O)cc2)s1,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '10.66', 'le': '0.22', 'lle': '2.40', 'sei': '2.96'}",CHEMBL512214,,CHEMBL512214,4.10,0,http://www.openphacts.org/units/Nanomolar,748293,=,1,1,=,,IC50,nM,,80000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,80.0,PIM1 kinase
,,2247201,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C/C(CCc1ccc2c(c1)OCO2)=N\N=C1/NC(=O)CC(C(=O)O)S1,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '11.84', 'le': '0.23', 'lle': '2.51', 'sei': '3.93'}",CHEMBL461841,,CHEMBL461841,4.30,0,http://www.openphacts.org/units/Nanomolar,748288,=,1,1,=,,IC50,nM,,50000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,50.0,PIM1 kinase
,,2247202,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1cccc(S(=O)(=O)N2CCS(=O)(=O)CC2)c1,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '12.83', 'le': '0.28', 'lle': '4.30', 'sei': '3.76'}",CHEMBL450862,,CHEMBL450862,4.10,0,http://www.openphacts.org/units/Nanomolar,748638,=,1,1,=,,IC50,nM,,80000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,80.0,PIM1 kinase
,,2247203,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCS(=O)(=O)c1cccc2c(S(=O)(=O)CCC(=O)O)cccc12,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '11.13', 'le': '0.23', 'lle': '3.12', 'sei': '3.12'}",CHEMBL468073,,CHEMBL468073,4.46,0,http://www.openphacts.org/units/Nanomolar,748639,=,1,1,=,,IC50,nM,,35000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,35.0,PIM1 kinase
,,2247204,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1ccccc1C(=O)NCc1ccc(CNC(=O)c2ccccc2C(=O)O)cc1,,,CHEMBL1139343,J Med Chem,2009,"{'bei': '10.46', 'le': '0.19', 'lle': '1.58', 'sei': '3.41'}",CHEMBL467237,,CHEMBL467237,4.52,0,http://www.openphacts.org/units/Nanomolar,748640,=,1,1,=,,IC50,nM,,30000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,30.0,PIM1 kinase
,,2247205,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccc(-c2ccc(N)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL467238,,CHEMBL467238,,0,http://www.openphacts.org/units/Nanomolar,748641,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247206,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(O)CCSc1nnc(SCCS(=O)(=O)O)s1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL467239,,CHEMBL467239,,0,http://www.openphacts.org/units/Nanomolar,748642,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247207,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(O)c1cc(O)c2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL453929,,CHEMBL453929,,0,http://www.openphacts.org/units/Nanomolar,748643,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247208,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)C(CCc1nn[nH]n1)(CCc1nn[nH]n1)C(=O)OCC,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL500986,,CHEMBL500986,,0,http://www.openphacts.org/units/Nanomolar,748714,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247209,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(O)CCCSc1sc2ccccc2[n+]1CCCS(=O)(=O)O.[Cl-],,,CHEMBL1139343,J Med Chem,2009,,CHEMBL541931,,CHEMBL466820,,0,http://www.openphacts.org/units/Nanomolar,748715,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247210,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=P(O)(O)c1ccccc1OCCOc1ccccc1P(=O)(O)O,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL469118,,CHEMBL469118,,0,http://www.openphacts.org/units/Nanomolar,748716,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247211,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(O)c1ccccc1Nc1ccnc(Nc2ccccc2S(=O)(=O)O)n1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL466002,,CHEMBL466002,,0,http://www.openphacts.org/units/Nanomolar,748717,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247212,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C(=O)O)c(CSCc2cc(C(=O)O)c(C)o2)o1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL511372,,CHEMBL511372,,0,http://www.openphacts.org/units/Nanomolar,748718,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247213,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCC1(CCC(=O)O)CCCCC1=O,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL466003,,CHEMBL466003,,0,http://www.openphacts.org/units/Nanomolar,748719,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247214,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(-c2nn[nH]n2)ccc1OCC(=O)O,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL461634,,CHEMBL461634,,0,http://www.openphacts.org/units/Nanomolar,748216,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247215,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(c1cc(S(=O)(=O)N2CCOCC2)c2n[n+]3c4cc(S(=O)(=O)N5CCOCC5)cc(S(=O)(=O)N5CCOCC5)c4[n-]n3c2c1)N1CCOCC1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL508178,,CHEMBL508178,,0,http://www.openphacts.org/units/Nanomolar,748217,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247216,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1cnc(SC(C)C(=O)O)nc1N,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL461635,,CHEMBL461635,,0,http://www.openphacts.org/units/Nanomolar,748218,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247217,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCS(=O)(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)O)cc2)CC1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL461839,,CHEMBL461839,,0,http://www.openphacts.org/units/Nanomolar,748219,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247218,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(NC(=O)c2ccco2)sc1C(=O)O,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL512048,,CHEMBL512048,,0,http://www.openphacts.org/units/Nanomolar,748220,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247219,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(c1ccc(C(=O)O)cc1)S(=O)(=O)c1cccs1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL511180,,CHEMBL511180,,0,http://www.openphacts.org/units/Nanomolar,748221,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247220,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCc1nc(-c2ccc(Cl)cc2)no1)Nc1nnn[nH]1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL460572,,CHEMBL460572,,0,http://www.openphacts.org/units/Nanomolar,748294,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247221,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccc(Cl)c(C(=O)O)c1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL459300,,CHEMBL459300,,0,http://www.openphacts.org/units/Nanomolar,748295,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247222,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCNC(=O)c1cc(S(=O)(=O)NCc2ccc(C(=O)O)cc2)c(C)s1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL448408,,CHEMBL448408,,0,http://www.openphacts.org/units/Nanomolar,748296,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247223,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCNC(=O)c1cc(S(=O)(=O)NCCC(=O)O)c(C)s1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL459301,,CHEMBL459301,,0,http://www.openphacts.org/units/Nanomolar,748297,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247224,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)Nc1nc(CC(=O)O)cs1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL502103,,CHEMBL502103,,0,http://www.openphacts.org/units/Nanomolar,748298,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247225,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1cccc(NS(=O)(=O)c2cccc3nsnc23)c1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL459302,,CHEMBL459302,,0,http://www.openphacts.org/units/Nanomolar,748299,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247226,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C(=O)O)cc2)nn1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL462051,,CHEMBL462051,,0,http://www.openphacts.org/units/Nanomolar,748441,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247227,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)O)cc1S(=O)(=O)NCc1cccnc1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL466004,,CHEMBL466004,,0,http://www.openphacts.org/units/Nanomolar,748720,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247228,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCCNc1n[nH]c(=O)[nH]c1=O,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL447958,,CHEMBL447958,,0,http://www.openphacts.org/units/Nanomolar,748721,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
,,2247229,[],CHEMBL1021377,Inhibition of purified human recombinant APE1 expressed in Escherichia coli M15 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CNC(=O)c1cc(=O)[nH]c(=O)[nH]1,,,CHEMBL1139343,J Med Chem,2009,,CHEMBL460593,,CHEMBL460593,,0,http://www.openphacts.org/units/Nanomolar,748722,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5619,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,9606,,,IC50,uM,UO_0000065,,100.0,PIM1 kinase
